cycle,Finca,day,feed,initial_density,initial_population,initial_weight,morning_oxygen,morning_temperature,survival_rate,weight,sgr,fca
Procam Ps 12A-2019 Agosto 3.xls,Procam,96,5668.181818,16.12122727,354667,1,3.344210526,26.81789474,79,29.2,0.304166667,1.5
Procam Ps 12B-2019 Noviembre 24.xls,Procam,97,5964.125561,15.06726457,336000,1,3.378350515,24.83505155,85,28.7,0.295876289,1.6
Procam Ps 13A-2019 Agosto 3.xls,Procam,96,5454.545455,15.27272727,168000,1,3.718947368,26.77431579,59,34.8,0.3625,1.7
Procam Ps 13B-2019 Noviembre 11.xls,Procam,84,5338.095238,15.86666667,166600,1,3.009638554,24.7939759,71,24.8,0.295238095,1.9
Procam Ps 14C-2019 Noviembre 13.xls,Procam,85,9706.422018,15.41284404,168000,1,3.250588235,24.83058824,100,18.6,0.218823529,3.4
Procam Ps PR 01A-2019 Agosto 2.xls,Procam,97,5806.25,15.06945833,361667,0.2,3.827835052,26.72989691,78,29.1,0.3,1.7
Procam Ps PR 01B-2019 Noviembre 1.xls,Procam,82,4920.833333,16.40625,393750,0.8,4.313414634,25.80365854,86,22,0.268292683,1.6
Procam Ps PR 02A-2019 Agosto 2.xls,Procam,97,6447.727273,15.11363636,332500,0.2,3.827835052,26.72989691,87,28.6,0.294845361,1.7
Procam Ps PR 02B-2019 Octubre 30.xls,Procam,80,5254.545455,16.70454545,367500,0.76,3.76,25.29125,84,21.5,0.26875,1.7
Procam Ps PR 02C-2019 Diciembre 16.xls,Procam,42,2234.090909,25.45454545,560000,0.5,3.357142857,26.03095238,86,10.1,0.24047619,1
Procam Ps PR 15A-2019 Agosto 17.xls,Procam,107,9297.619048,20.18519048,423889,0.2,4.123364486,26.42616822,63,26.9,0.251401869,2.7
Procam Ps PR 15B-2019 Octubre 17.xls,Procam,59,2921.428571,12.66666667,266000,1,3.394915254,25.29491525,87,18.8,0.318644068,1.4
Procam Ps PR 16A-2019 Agosto 5.xls,Procam,95,7702.380952,19.81480952,416111,0.2,3.869473684,26.57052632,80,26.5,0.278947368,1.8
Procam Ps PR 16B-2019 Noviembre 13.xls,Procam,86,5740.291262,15.29126214,315000,1,3.55,25.42325581,95,24.6,0.286046512,1.6
Procam Ps PR 17A-2019 Agosto 1.xls,Procam,90,5804.347826,16.35869565,376250,0.2,3.842222222,26.60777778,90,29.4,0.326666667,1.3
Procam Ps PR 17B-2019 Diciembre 7.xls,Procam,113,7621.73913,16.06278261,369444,0.2,3.546017699,25.5300885,79,30.2,0.267256637,2
Procam Ps PR 18A-2019 Agosto 3.xls,Procam,92,4150,8.09375,161875,0.2,3.832608696,26.57608696,97,21.9,0.238043478,2.4
Procam Ps PR 18B-2019 Diciembre 7.xls,Procam,113,7952.5,16.2847,325694,0.2,3.546017699,25.5300885,44,28.5,0.252212389,3.9
Procam Ps PR 19C-2019 Noviembre 2.xls,Procam,77,7865.740741,14.40333333,155556,0.2,3.563636364,25.31428571,98,15.5,0.201298701,3.6
Procam Ps PR 20A-2019 Julio 23.xls,Procam,81,9000,32.375,323750,0.2,3.927160494,26.75432099,37,29.8,0.367901235,2.5
Procam Ps PR 20B-2019 Octubre 18.xls,Procam,63,3810,16.0417,160417,0.2,3.534920635,25.29047619,87,18.3,0.29047619,1.5
Procam Ps PR 21A-2019 Julio 29.xls,Procam,87,5662.5,16.1875,323750,0.2,3.831034483,26.66781609,96,24.4,0.28045977,1.5
Procam Ps PR 21B-2019 Noviembre 20.xls,Procam,96,6202.5,16.04165,320833,0.2,3.583333333,25.42395833,75,28.2,0.29375,1.8
Procam Ps PR 33A-2019 Junio 6.xls,Procam,84,3205.263158,13.60526316,517000,0.2,4.10952381,28.8047619,69,21.8,0.25952381,1.6
Procam Ps PR 33B-2019 Septiembre 17.xls,Procam,97,7725.721785,16.33128609,622222,0.3,3.872164948,25.42783505,77,24.2,0.249484536,2.5
Procam Ps PR 33C-2019 Diciembre 16.xls,Procam,75,6194.225722,25.39755906,967647,0.2,3.58,25.764,90,17.7,0.236,1.5
Procam Ps PR 34A-2019 Agosto 7.xls,Procam,111,7670.731707,16.43292683,673750,0.2,3.904504505,26.86036036,82,28.5,0.256756757,2
Procam Ps PR 34B-2019 Diciembre 9.xls,Procam,117,6804.938272,15.43209877,625000,0.8,3.617094017,25.53589744,47,28.4,0.242735043,3.3
Procam Ps PR 35A-2019 Julio 7.xls,Procam,80,4951.315789,12.66447368,481250,0.2,4.1575,27.35375,95,22.3,0.27875,1.8
Procam Ps PR 35C-2019 Noviembre 8.xls,Procam,86,8566.137566,15.21164021,575000,0.2,3.66627907,25.3872093,95,17.3,0.201162791,3.4
Procam Ps PR 36A-2019 Agosto 5.xls,Procam,109,7129.411765,12.86764706,437500,0.2,3.872477064,26.88165138,91,29.9,0.274311927,2
Procam Ps PR 36B-2019 Octubre 15.xls,Procam,62,3569.940476,15.37699405,516667,0.2,3.569354839,25.28387097,77,19.3,0.311290323,1.6
Procam Ps PR 37A-2019 Mayo 22.xls,Procam,69,2541.666667,15,450000,0.2,3.937681159,29.2,58,22.7,0.328985507,1.3
Procam Ps PR 37C-2019 Agosto 26.xls,Procam,75,5855,14.51853333,435556,0.3,4.012,25.48666667,97,17.5,0.233333333,2.4
Procam Ps PR 37E-2019 Diciembre 16.xls,Procam,74,7891.666667,25.2549,757647,0.2,3.581081081,25.76351351,98,17.6,0.237837838,1.8
Procam Ps PR 38A-2019 Julio 30.xls,Procam,103,8423.076923,16.15384615,420000,0.2,3.827184466,26.98543689,96,28.5,0.276699029,1.9
Procam Ps PR 38B-2019 Noviembre 6.xls,Procam,84,5182.879377,15.23996109,391667,0.2,3.667857143,25.36428571,81,22.2,0.264285714,1.9
Procam Ps PR 39A-2019 Agosto 13.xls,Procam,117,11887.5,16.625,332500,0.2,4.017948718,26.76495726,97,30.9,0.264102564,2.4
Procam Ps PR 39B-2019 Noviembre 7.xls,Procam,85,5375,15.20835,304167,0.2,3.667058824,25.37411765,91,24.6,0.289411765,1.6
Procam Ps PR 40A-2019 Junio 6.xls,Procam,84,2419.642857,11.67857143,327000,0.2,4.10952381,28.8047619,54,26.3,0.313095238,1.5
Procam Ps PR 40B-2019 Septiembre 29.xls,Procam,109,9425.99278,16.28559567,451111,0.3,3.64587156,25.4266055,86,28.7,0.263302752,2.3
Procam Ps PR 40C-2019 Diciembre 16.xls,Procam,75,5767.148014,25.27075812,700000,0.2,3.58,25.764,65,21.4,0.285333333,1.6
Procam Ps PR 41A-2019 Julio 31.xls,Procam,106,8241.666667,15.45046667,463514,0.2,3.824528302,27.01226415,83,31.9,0.300943396,2
Procam Ps PR 41B-2019 Octubre 30.xls,Procam,82,4633.223684,16.16269737,491346,0.2,3.819512195,25.2804878,85,21.7,0.264634146,1.6
Procam Ps PR 41C-2019 Diciembre 16.xls,Procam,43,1398.026316,25.58480263,777778,0.45,3.358139535,26.03023256,80,6.2,0.144186047,1.1
Procam Ps PR 42A-2019 Julio 22.xls,Procam,97,7062.5,15.2238125,487162,0.2,3.920618557,27.16494845,93,28.6,0.294845361,1.7
Procam Ps PR 42B-2019 Octubre 29.xls,Procam,81,4226.984127,16.23930159,511538,0.2,3.809876543,25.27037037,79,21.6,0.266666667,1.5
Procam Ps PR 42C-2019 Diciembre 16.xls,Procam,43,1349.206349,25.67901587,808889,0.45,3.358139535,26.03023256,80,7.9,0.18372093,0.8
Procam Ps PR 43A-2019 Julio 21.xls,Procam,96,7508.064516,15.1046129,468243,0.2,3.925,27.175,98,24.8,0.258333333,2
Procam Ps PR 43B-2019 Noviembre 2.xls,Procam,85,4695.79288,16.11899676,498077,0.2,3.815294118,25.30941176,82,22,0.258823529,1.6
Procam Ps PR 43C-2019 Diciembre 16.xls,Procam,43,1404.530744,25.17080906,777778,0.5,3.358139535,26.03023256,80,6.9,0.160465116,1
Procam Ps PR 44A-2019 Julio 5.xls,Procam,80,7266.129032,15.52419355,481250,0.2,4.175,27.45125,96,18.7,0.23375,2.6
Procam Ps PR 44C-2019 Octubre 6.xls,Procam,57,1995.22293,16.29101911,511538,0.2,3.738596491,25.32982456,57,15.6,0.273684211,1.4
Procam Ps PR 44E-2019 Diciembre 16.xls,Procam,43,1361.464968,25.76079618,808889,0.45,3.358139535,26.03023256,80,7.8,0.181395349,0.8
Procam Ps PR 45A-2019 Julio 25.xls,Procam,100,11414.51613,17.78225806,551250,0.2,3.877,27.129,96,20.8,0.208,3.2
Procam Ps PR 45B-2019 Octubre 28.xls,Procam,80,3974.522293,16.29101911,511538,0.2,3.8175,25.2725,68,22,0.275,1.6
Procam Ps PR 45C-2019 Diciembre 16.xls,Procam,43,1592.356688,25.51308917,801111,0.45,3.358139535,26.03023256,80,7.3,0.169767442,1.1
Procam Ps PR 46A-2019 Agosto 5.xls,Procam,111,9064.516129,15.40977419,477703,0.2,3.858558559,26.92882883,79,29,0.261261261,2.6
Procam Ps PR 46B-2019 Octubre 17.xls,Procam,69,3333.876221,16.22400651,498077,0.2,3.782608696,25.27826087,82,18.4,0.266666667,1.4
Procam Ps PR 47A-2019 Julio 29.xls,Procam,104,7783.333333,15.75,472500,0.2,3.827884615,27.05769231,87,28.5,0.274038462,2
Procam Ps PR 47B-2019 Noviembre 13.xls,Procam,96,5663.366337,16.43818482,498077,0.2,3.8125,25.39791667,66,27,0.28125,1.9
Procam Ps PR 48A-2019 Julio 25.xls,Procam,100,7475.961538,15.98557692,831250,0.2,3.877,27.129,90,24.3,0.243,2.1
Procam Ps PR 48B-2019 Noviembre 11.xls,Procam,94,4523.900574,16.21562141,848077,0.2,3.810638298,25.39255319,71,25.3,0.269148936,1.6
Procam Ps PR 49A-2019 Agosto 4.xls,Procam,109,8862.5,16.5789375,530526,0.2,3.856880734,26.91376147,89,28.4,0.260550459,2.1
Procam Ps PR 49B-2019 Noviembre 10.xls,Procam,92,5359.177215,17.89193038,565385,0.2,3.776086957,25.39456522,50,28.2,0.306521739,2.1
Procam Ps PR 50A-2019 Julio 22.xls,Procam,96,7990,14.94316,373579,0.2,3.928125,27.13645833,97,23.1,0.240625,2.4
Procam Ps PR 50B-2019 Noviembre 8.xls,Procam,90,5308.300395,18.09059289,457692,0.2,3.778888889,25.38333333,38,28.4,0.315555556,2.7
Procam Ps PR 51A-2019 Agosto 5.xls,Procam,108,8134.615385,16.15384615,420000,0.2,3.874074074,26.86203704,77,29.7,0.275,2.2
Procam Ps PR 51B-2019 Noviembre 9.xls,Procam,91,5335.877863,18.2398855,477885,0.2,3.772527473,25.38681319,46,27,0.296703297,2.4
Procam Ps PR 52A-2019 Julio 22.xls,Procam,96,10003.33333,17.193,257895,0.2,3.928125,27.13645833,97,29.2,0.304166667,2.1
Procam Ps PR 52B-2019 Noviembre 5.xls,Procam,87,4868.421053,17.71256579,269231,0.2,3.779310345,25.35057471,43,26.4,0.303448276,2.4
Procam Ps PR 53A-2019 Agosto 2.xls,Procam,107,8955.555556,15.55555556,140000,0.2,3.846728972,26.95420561,98,28,0.261682243,2.1
Procam Ps PR 53B-2019 Noviembre 9.xls,Procam,91,5535.294118,17.42082353,148077,0.2,3.772527473,25.38681319,41,28.2,0.30989011,2.8
Procam Ps PR 54A-2019 Julio 5.xls,Procam,79,7040,16.65264,416316,0.2,4.187341772,27.42025316,96,22.9,0.289873418,1.9
Procam Ps PR 54C-2019 Octubre 18.xls,Procam,68,4831.300813,17.78455285,437500,0.2,3.726470588,25.3,92,18.4,0.270588235,1.6
Procam Ps PR 55A-2019 Julio 21.xls,Procam,93,6802.083333,16.04166667,385000,0.2,3.94516129,27.10537634,66,29.2,0.313978495,2.2
Procam Ps PR 55B-2019 Noviembre 10.xls,Procam,92,5824.152542,17.68254237,417308,0.2,3.776086957,25.39456522,66,24.2,0.263043478,2.1
Procam Ps PR 56A-2019 Julio 25.xls,Procam,97,7897.727273,16.22727273,357000,0.2,3.894845361,27.06082474,62,35.5,0.365979381,2.2
Procam Ps PR 56B-2019 Noviembre 13.xls,Procam,95,6072.072072,18.19126126,403846,0.2,3.788421053,25.40631579,44,28.4,0.298947368,2.7
Procam Ps PR 57A-2019 Julio 31.xls,Procam,103,9619.047619,16.66666667,350000,0.2,3.839805825,26.94466019,90,30.1,0.29223301,2.1
Procam Ps PR 57B-2019 Noviembre 6.xls,Procam,88,5779.126214,17.97048544,370192,0.2,3.782954545,25.36136364,63,27.5,0.3125,1.9
Procam Ps PR 58A-2019 Septiembre 15.xls,Procam,100,7675.714286,15.8,553000,0.2,3.957,25.45,65,24.1,0.241,3.1
Procam Ps PR 58B-2019 Diciembre 16.xls,Procam,82,6078.571429,25.42374286,889831,0.2,3.451219512,25.75121951,68,20.9,0.254878049,1.7
Procam Ps PR 59A-2019 Septiembre 16.xls,Procam,101,8000,15.75,315000,0.2,3.937623762,25.44851485,65,23.3,0.230693069,3.4
Procam Ps PR 59B-2019 Diciembre 16.xls,Procam,82,6230,25.21185,504237,0.2,3.451219512,25.75121951,77,20.5,0.25,1.6
Procam Ps PR 60A-2019 Septiembre 18.xls,Procam,103,8715.625,16.275,260400,0.2,3.893203883,25.45242718,74,23.6,0.229126214,3.1
Procam Ps PR 60B-2019 Diciembre 16.xls,Procam,82,8531.25,25.953375,415254,0.2,3.451219512,25.75121951,97,20.9,0.254878049,1.6
Procam Ps PR 61A-2019 Septiembre 16.xls,Procam,101,7350,15.84210526,301000,0.2,3.937623762,25.44851485,75,22.8,0.225742574,2.7
Procam Ps PR 62A-2019 Septiembre 23.xls,Procam,108,8745.238095,15.86666667,333200,0.2,3.812962963,25.43611111,60,26.8,0.248148148,3.4
Procam Ps PR 62B-2019 Diciembre 16.xls,Procam,82,7297.619048,24.8587619,522034,0.2,3.451219512,25.75121951,88,19.8,0.241463415,1.7
Procam Ps PR 63A-2019 Septiembre 17.xls,Procam,102,8061.904762,15.33333333,322000,0.2,3.91372549,25.45196078,82,22.8,0.223529412,2.8
Procam Ps PR 63B-2019 Diciembre 16.xls,Procam,82,6833.333333,24.8587619,522034,0.6,3.451219512,25.75121951,72,20.2,0.246341463,1.9
Procam Ps PR 64 D-2019 Diciembre 16.xls,Procam,76,7226.829268,21.98463415,450685,0.2,3.585526316,25.76052632,96,18.6,0.244736842,1.8
Procam Ps PR 64B-2019 Agosto 25.xls,Procam,77,5721.428571,15.93333333,334600,0.5,4.015584416,25.52207792,94,21.8,0.283116883,1.8
Procam Ps PR 65B-2019 Agosto 28.xls,Procam,78,7675,15.0769,150769,0.7,4.057692308,25.4974359,98,18.5,0.237179487,2.8
Procam Ps PR 65D-2019 Noviembre 15.xls,Procam,42,2175,20.5,205000,0.2,3.828571429,25.54285714,48,12.8,0.304761905,1.7
Procam Ps PR 66B-2019 Agosto 26.xls,Procam,76,6384.408602,16.79075269,312308,0.7,4.013157895,25.50526316,97,21.8,0.286842105,1.8
Procam Ps PR 66D-2019 Noviembre 17.xls,Procam,44,2782.258065,25.53763441,475000,0.2,3.768181818,25.52727273,62,13.3,0.302272727,1.3
Procam Ps PR 67A-2019 Septiembre 26.xls,Procam,109,8823.684211,15.98947368,303800,0.5,3.752293578,25.44495413,93,27.4,0.251376147,2.2
Procam Ps PR 67B-2019 Diciembre 16.xls,Procam,76,8381.578947,25.739,489041,0.2,3.585526316,25.76052632,98,18.4,0.242105263,1.8
Procam Ps PR 68A-2019 Septiembre 23.xls,Procam,106,8960,15.96,319200,0.5,3.798113208,25.43207547,86,28.9,0.272641509,2.3
Procam Ps PR 68B-2019 Diciembre 16.xls,Procam,76,8262.5,25.8904,517808,0.2,3.585526316,25.76052632,95,17.6,0.231578947,1.9
Procam Ps PR 69A-2019 Septiembre 30.xls,Procam,113,9892.105263,15.98947368,303800,0.5,3.659292035,25.45309735,79,29.6,0.261946903,2.7
Procam Ps PR 69B-2019 Diciembre 3.xls,Procam,63,5381.578947,25.48668421,484247,0.2,3.665079365,25.65555556,90,15.2,0.241269841,1.5
Procam Ps PR 70A-2019 Septiembre 26.xls,Procam,109,9582.352941,15.97647059,271600,0.5,3.752293578,25.44495413,96,29.1,0.266972477,2.2
Procam Ps PR 70B-2019 Diciembre 16.xls,Procam,76,7528.901734,25.77398844,445890,0.7,3.585526316,25.76052632,75,19.4,0.255263158,2
Procam Ps PR 71A-2019 Septiembre 26.xls,Procam,109,4239.598278,20.80890961,1450381,0.5,3.752293578,25.44495413,69,28.8,0.264220183,1
Procam Ps PR 71B-2019 Diciembre 16.xls,Procam,76,7089.337176,25.69974063,891781,0.7,3.585526316,25.76052632,70,16.8,0.221052632,2.4
Procam Ps PR 72A-2019 Octubre 14.xls,Procam,120,10912,15.99112,399778,0.5,3.625,25.42,96,29,0.241666667,2.5
Procam Ps PR 72B-2019 Diciembre 16.xls,Procam,62,3600,22.52172,563043,2.3,3.558064516,25.87096774,65,18.6,0.3,1.3
Procam Ps PR 73A-2019 Agosto 31.xls,Procam,76,6342,15.86668,396667,0.5,4.111842105,25.46315789,97,18,0.236842105,2.3
Procam Ps PR 73C-2019 Diciembre 16.xls,Procam,62,5250,22.15652,553913,1.3,3.558064516,25.87096774,78,21.9,0.353225806,1.4
Procam Ps PR 74B-2019 Octubre 13.xls,Procam,118,10496,15.80444,395111,0.6,3.622033898,25.42881356,93,28.3,0.239830508,2.5
Procam Ps PR 75A-2019 Octubre 14.xls,Procam,120,10142,15.55556,388889,0.5,3.625,25.42,95,28,0.233333333,2.5
Procam Ps PR 75B-2019 Diciembre 10.xls,Procam,57,3940,22.90908,572727,2.2,3.654385965,25.79824561,60,20,0.350877193,1.4
Procam Ps PR 76A-2019 Agosto 30.xls,Procam,75,5582,15.49332,387333,0.5,4.096,25.47066667,92,21.2,0.282666667,1.9
Procam Ps PR 76C-2019 Diciembre 16.xls,Procam,63,6980,22.0182,550455,1.4,3.549206349,25.85555556,98,16.1,0.255555556,2
Procam Ps PR 77A-2019 Octubre 11.xls,Procam,117,9182,15.99112,399778,0.5,3.634188034,25.44444444,80,29.8,0.254700855,2.4
Procam Ps PR 77B-2019 Diciembre 16.xls,Procam,63,5200,22.27272,556818,2.2,3.549206349,25.85555556,81,22.3,0.353968254,1.3
Procam Ps PR 78A-2019 Diciembre 16.xls,Procam,82,7157.407407,25.48651852,688136,0.2,3.451219512,25.75121951,83,19.4,0.236585366,1.7
Rocormar Ps 0-2019 Marzo 18 C1.xls,Rocomar,70,2511.111111,11.34355556,51046,0.2,4.569264706,29.06176471,70,17,0.242857143,1.9
Rocormar Ps 1-2019 Abril 2 C1.xls,Rocomar,105,1515.186029,23.98981017,3159458,0.2,4.457524752,29.04752475,33.6,17.06,0.16247619,1.1
Rocormar Ps 1-2019 Mayo 10 C3.xls,Rocomar,100,2531.826087,16.03078261,921770,0.2,4.605656566,29.48383838,58.4,17.63,0.1763,1.5
Rocormar Ps 1-2019 Mayo 16 C2.xls,Rocomar,94,1701.760176,15.40154015,1400000,0.2,4.933695652,29.46086957,46.08,16,0.170212766,1.5
Rocormar Ps 2-2019 Junio 1 C3.xls,Rocomar,97,3850,15.86,158600,0.2,4.268494624,28.49677419,60,17.63,0.181752577,2.3
Rocormar Ps 2-2019 Marzo 29 C2.xls,Rocomar,83,1358.096828,15.79769616,946282,0.2,4.253414634,29.24146341,32.5,18.8,0.226506024,1.4
Rocormar Ps 2-2019 Marzo 8 C1.xls,Rocomar,62,768.3035714,10.26785714,1150000,0.2,3.909672131,29.07377049,29.36491151,18.05,0.291129032,1.4
Rocormar Ps 3-2019 Abril 10 C2.xls,Rocomar,92,1630.541872,10.40214286,844654,0.2,4.878241758,29.26593407,52.5,18.81,0.204456522,1.6
Rocormar Ps 3-2019 Junio 2 C3.xls,Rocomar,70,1758.751903,13,854100,0.2,4.158088235,29.06911765,60,17.97,0.256714286,1.3
Rocormar Ps 3-2019 Mayo 11 C1.xls,Rocomar,102,1603.406593,13.4262967,1221793,0.2,4.080808081,28.62121212,56.1,17,0.166666667,1.3
Rocormar Ps 4-2019 Junio 2 C2.xls,Rocomar,98,1850.380097,12.84263994,1858330,0.2,4.163617021,28.8393617,60,16.11,0.164387755,1.5
Rocormar Ps 4-2019 Marzo 29 C1.xls,Rocomar,81,1427.659574,11.04541371,934442,0.2,4.463037975,28.99746835,54.8,18.24,0.225185185,1.3
Rocormar Ps 4-2019 Mayo 28 C3.xls,Rocomar,70,1510.989011,13,354900,0.2,4.185,29.48030303,50,15.89,0.227,1.5
Rocormar Ps 5-2019 Marzo 26 C2.xls,Rocomar,78,2134.821429,12.58276786,422781,0.2,3.966578947,29.17894737,70,18.94,0.242820513,1.3
Rocormar Ps 5-2019 Mayo 10 C1.xls,Rocomar,100,2258.402204,12.52892562,454800,0.2,4.487653061,28.30714286,50,17.42,0.1742,2.1
Rocormar Ps 5-2019 Mayo 28 C3.xls,Rocomar,70,1868.421053,13,148200,0.2,4.200882353,29.53676471,50,17.93,0.256142857,1.6
Rocormar Ps 6-2019 Junio 2 C2.xls,Rocomar,70,1405.651341,9.569808429,999088,0.2,4.1875,29.22794118,60,17.48,0.249714286,1.4
Rocormar Ps 6-2019 Junio 2 C3.xls,Rocomar,86,2478.571429,13,91000,0.2,4.724756098,29.58292683,75,17.5,0.203488372,1.5
Rocormar Ps 6-2019 Marzo 19 C2.xls,Rocomar,96,1197.318008,13.07471264,1365000,0.2,4.227765957,29.06489362,38.8,17.84,0.185833333,1.3
Rocormar Ps 6-2019 Mayo 8 C1.xls,Rocomar,90,1263.729128,14.83247681,1598941,0.2,4.835568182,29.425,34,17.6,0.195555556,1.4
Rocormar Ps 7-2019 Mayo 30 C1.xls,Rocomar,84,1498.087954,11.70927342,612395,0.2,4.91195122,29.35487805,77,16.76,0.19952381,1
Rocormar Ps 8-2019 Junio C1.xls,Rocomar,97,1773.195876,11.27097938,655971,0.2,4.874631579,29.50631579,60,16.96,0.174845361,1.5
Rolesa Ps 10-2019 Mayo 5.xls,Rolesa,153,2032.225646,16.57458564,1200000,0.2,4.567333333,28.99066667,52.3,29.23,0.191045752,0.8
Rolesa Ps 11-2019 Mayo 7.xls,Rolesa,155,2000.08674,16.55612245,1298000,0.2,4.214379085,28.82679739,50,30.4,0.196129032,0.8
Rolesa Ps 12-2019 Mayo 7.xls,Rolesa,155,2077.25225,16.62371134,1290000,0.2,5.183552632,28.79605263,52.7,30.32,0.195612903,0.8
Rolesa Ps 15-2019 Abril 22.xls,Rolesa,140,2495.84344,19.73001038,1900000,0.2,4.705839416,28.83430657,61.8,27.05,0.193214286,0.8
Rolesa Ps 16-2019 Abril 23.xls,Rolesa,127,2188.306414,19.91368681,1615000,0.2,4.7072,29.3616,57.9,28.38,0.223464567,0.7
Rolesa Ps 2-2019 Abril 22.xls,Rolesa,126,2650.287112,19.61722488,2050000,0.2,4.8432,29.1288,71.72,24.51,0.19452381,0.8
Rolesa Ps 22-2019 Mayo 8.xls,Rolesa,102,2793.536884,19.25972006,1238400,0.2,3.601020408,29.61020408,70.6,22.85,0.224019608,0.9
SAMAPE Piscina 1 2018 Oct 18Transferida.xls,SAMAPE,106,3465.045455,13.5,1215000,0.2,3.5,30.55,75,20,0.188679245,1.7
SAMAPE Piscina 1_2018 Jun 14 Transferida.xls,SAMAPE,94,2855.443668,17.77777778,1600000,0.2,3.5,30.55,39.8,18.1,0.192553191,2.2
SAMAPE Piscina 2018 Jun 13 Transferida.xls,SAMAPE,94,3004.135293,17,2040000,0.2,3.4,30.53333333,43.1,19.26,0.204893617,2.2
SAMAPE Piscina 22018 May 15 Transferida.xls,SAMAPE,99,2606.973298,12.5,2250000,0.2,2.739130435,30.13888889,48.1,23,0.232323232,1.9
Sigsi Ps 7-2019 Mayo 31.xls,Sigsig,90,3583.265399,17.00108696,1876920,0.2,3.928089888,28.59550562,100,17.7,0.196666667,1.7
Sigsig 15-2019 Abril 9.xls,Sigsig,90,1738.148984,12,1063200,0.2,5.136842105,28.73684211,35.4,24.7,0.274444444,1.7
Sigsig 18-2019 Marzo 29.xls,Sigsig,70,1928.030303,18.18181818,2400000,0.2,4.285294118,28.87058824,100,17.2,0.245714286,1.2
Sigsig Ps 1-2019 Junio 6.xls,Sigsig,74,2490.8,12.97890909,1784600,0.2,4.047297297,28.70702703,100,18,0.243243243,1.6
Sigsig Ps 11-2019 Abril 24.xls,Sigsig,90,4084.5,15.8225,632900,0.2,4.487058824,28.84352941,100,17.3,0.192222222,2.3
Sigsig Ps 12-2019 Abril 9.xls,Sigsig,89,1779.615385,12.4,1450800,0.2,5.502352941,28.85882353,100,21.6,0.242696629,1.4
Sigsig Ps 13-2019 Abril 20.xls,Sigsig,90,3314.921986,20,846000,0.2,4.759302326,28.97701149,59,16,0.177777778,1.8
Sigsig Ps 14-2019 Marzo 30.xls,Sigsig,80,1795.689655,11.6,672800,0.2,5.20125,28.7125,100,23,0.2875,1.6
Sigsig Ps 16-2019 Abril 4.xls,Sigsig,70,1869.827586,12.78275862,741400,0.2,5,28.93846154,100,17.8,0.254285714,1.5
Sigsig Ps 17-2019 Abril 4.xls,Sigsig,70,1647.62516,12.99987163,1012690,0.2,5.291060606,28.98484848,100,17,0.242857143,1.4
Sigsig Ps 2-2019 Mayo 23.xls,Sigsig,76,2585.321101,12.12568807,1321700,0.2,3.833866667,28.57333333,102.33,16,0.210526316,1.3
Sigsig Ps 3-2019 Marzo 10.xls,Sigsig,100,3962.962963,15.74074074,1700000,0.2,4.125806452,28.42473118,66.62,18.8,0.188,2
Sigsig Ps 3-2019 Mayo 28.xls,Sigsig,70,3209.244444,14.30909091,1416600,0.2,3.566666667,28.28550725,100,15.1,0.215714286,1.6
Sigsig Ps 6-2019 Mayo 31.xls,Sigsig,90,3058.771429,13.36228571,2338400,0.2,3.974157303,28.56516854,86,16.31,0.181222222,1.6
Sigsig Ps 8-2019 Febrero 27.xls,Sigsig,80,2500.179051,19.33751119,2160000,0.2,5.065384615,28.26794872,100,21.3,0.26625,1.7
Sigsig Ps 9-2019 Abril 4.xls,Sigsig,70,1473.336252,11.25394046,1285200,0.2,5.609090909,28.86363636,61,17.8,0.254285714,1.2
TECNOTEMPE Ps11 04-04-2017.xls,Tecnotempe,78,3864.615385,13.23076923,430000,0.2,2.651315789,30.04736842,82.13530655,20,0.256410256,1.8
TECNOTEMPE Ps11 11-01-2017.xls,Tecnotempe,111,2752.307692,13,422500,0.2,3.595192308,27.66153846,37.84106221,20.2,0.181981982,2.8
TECNOTEMPE Ps11 21-09-2017.xls,Tecnotempe,89,3964.615385,12.30769231,400000,0.2,3.903529412,26.53058824,90.43062201,19,0.213483146,1.9
TECNOTEMPE Ps12 11-08-2017.xls,Tecnotempe,98,3972.477064,10.50844037,687252,0.2,3.889690722,27.55154639,83.82470426,23,0.234693878,2
TECNOTEMPE Ps12 19-11-2017.xls,Tecnotempe,97,2850.917431,13.5,882900,0.2,4.067368421,26.05052632,44.39258679,22,0.226804124,2.2
TECNOTEMPE Ps12 28-04-2017.xls,Tecnotempe,78,3794.342508,12,784800,0.2,3.340789474,30.11733333,95.56574924,19,0.243589744,1.7
TECNOTEMPE Ps12 31-01-2017.xls,Tecnotempe,102,3818.807339,10,654000,0.2,3.63,27.14752475,89.68,17.05,0.167156863,2.5
TECNOTEMPE Ps13 20-11-2017.xls,Tecnotempe,113,6446.341463,12,738000,0.2,3.638392857,26.08303571,109.7301643,19,0.168141593,2.6
TECNOTEMPE Ps13 21-05-2017.xls,Tecnotempe,101,6224.390244,12,738000,0.2,3.351041667,29.64968421,112.3905351,22,0.217821782,2.1
TECNOTEMPE Ps13 23-07-2017.xls,Tecnotempe,60,3048.780488,11.38211382,700000,0.2,3.886440678,27.3779661,101.5037594,19,0.316666667,1.4
TECNOTEMPE Ps13 30-01-2017.xls,Tecnotempe,100,3413.821138,12,738000,0.15,3.513265306,27.23636364,60.45694428,19,0.19,2.5
